budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,votes,writer,year
40000000.0,Summit Entertainment,Australia,Mel Gibson,Biography,180563636.0,Hacksaw Ridge,R,2016-11-04,139.0,8.1,Andrew Garfield,457000.0,Robert Schenkkan,2016
50000000.0,Paramount Pictures,United States,Michael Bay,Action,69411370.0,13 Hours,R,2016-01-15,144.0,7.3,John Krasinski,126000.0,Chuck Hogan,2016
22500000.0,Focus Features,United States,Tom Ford,Drama,30311857.0,Nocturnal Animals,R,2016-12-09,116.0,7.5,Amy Adams,248000.0,Tom Ford,2016
200000000.0,Lucasfilm,United States,Gareth Edwards,Action,1056057720.0,Rogue One: A Star Wars Story,PG-13,2016-12-16,133.0,7.8,Felicity Jones,572000.0,Chris Weitz,2016
250000000.0,Warner Bros.,United States,Zack Snyder,Action,873637528.0,Batman v Superman: Dawn of Justice,PG-13,2016-03-25,152.0,6.4,Ben Affleck,655000.0,Chris Terrio,2016
145000000.0,China Film Group Corporation (CFGC),United States,Alessandro Carloni,Animation,521170825.0,Kung Fu Panda 3,PG,2016-01-29,95.0,7.1,Jack Black,141000.0,Jonathan Aibel,2016
50000000.0,Warner Bros.,United States,Shane Black,Action,62788218.0,The Nice Guys,R,2016-05-20,116.0,7.4,Russell Crowe,294000.0,Shane Black,2016
165000000.0,Twentieth Century Fox,United States,Roland Emmerich,Action,389681935.0,Independence Day: Resurgence,PG-13,2016-06-24,120.0,5.2,Liam Hemsworth,171000.0,Nicolas Wright,2016
110000000.0,Twentieth Century Fox,United States,Tim Burton,Adventure,296482446.0,Miss Peregrine's Home for Peculiar Children,PG-13,2016-06-30,127.0,6.7,Eva Green,160000.0,Ransom Riggs,2016
180000000.0,Heyday Films,United Kingdom,David Yates,Adventure,814044001.0,Fantastic Beasts and Where to Find Them,PG-13,2016-11-18,132.0,7.3,Eddie Redmayne,422000.0,J.K. Rowling,2016
40000000.0,Screen Gems,United States,Paul W.S. Anderson,Action,312242626.0,Resident Evil: The Final Chapter,R,2017-01-27,107.0,5.5,Milla Jovovich,87000.0,Paul W.S. Anderson,2016
31500000.0,Summit Entertainment,United States,Ariel Vromen,Action,38803993.0,Criminal,R,2016-04-15,113.0,6.3,Kevin Costner,62000.0,Douglas Cook,2016
35000000.0,Screen Gems,United States,Anna Foerster,Action,81093313.0,Underworld: Blood Wars,R,2017-01-06,91.0,5.8,Kate Beckinsale,72000.0,Cory Goodman,2016
17000000.0,Columbia Pictures,United States,Jaume Collet-Serra,Action,119100758.0,The Shallows,PG-13,2016-06-24,86.0,6.3,Blake Lively,124000.0,Anthony Jaswinski,2016
25000000.0,Fox 2000 Pictures,United States,Theodore Melfi,Biography,236225193.0,Hidden Figures,PG,2017-01-06,127.0,7.8,Taraji P. Henson,209000.0,Allison Schroeder,2016
19000000.0,Annapurna Pictures,United States,Greg Tiernan,Animation,140705322.0,Sausage Party,R,2016-08-12,89.0,6.1,Seth Rogen,181000.0,Kyle Hunter,2016
45000000.0,Dreamworks Pictures,United States,Tate Taylor,Crime,173185859.0,The Girl on the Train,R,2016-10-07,112.0,6.5,Emily Blunt,176000.0,Erin Cressida Wilson,2016
12000000.0,CBS Films,United States,David Mackenzie,Action,37879877.0,Hell or High Water,R,2016-08-26,102.0,7.6,Chris Pine,211000.0,Taylor Sheridan,2016
10000000.0,Universal Pictures,United States,James DeMonaco,Action,118587880.0,The Purge: Election Year,R,2016-07-01,108.0,6.0,Frank Grillo,93000.0,James DeMonaco,2016
144000000.0,Columbia Pictures,United States,Paul Feig,Action,229147509.0,Ghostbusters,PG-13,2016-07-15,117.0,6.7,Melissa McCarthy,209000.0,Katie Dippold,2016
44000000.0,Warner Bros.,United States,Gavin O'Connor,Action,155160045.0,The Accountant,R,2016-10-14,128.0,7.3,Ben Affleck,271000.0,Bill Dubuque,2016
7000000.0,Space Rocket Nation,United States,Nicolas Winding Refn,Horror,3377430.0,The Neon Demon,R,2016-06-24,117.0,6.2,Elle Fanning,87000.0,Nicolas Winding Refn,2016
4000000.0,A24,United States,Barry Jenkins,Drama,65336603.0,Moonlight,R,2016-11-18,111.0,7.4,Mahershala Ali,284000.0,Barry Jenkins,2016
120000000.0,Universal Pictures,United States,Paul Greengrass,Action,415484914.0,Jason Bourne,PG-13,2016-07-29,123.0,6.6,Matt Damon,213000.0,Paul Greengrass,2016
9000000.0,Amazon Studios,United States,Kenneth Lonergan,Drama,78988148.0,Manchester by the Sea,R,2016-12-16,137.0,7.8,Casey Affleck,257000.0,Kenneth Lonergan,2016
50000000.0,New Line Cinema,United States,Rawson Marshall Thurber,Action,216972543.0,Central Intelligence,PG-13,2016-06-17,107.0,6.3,Dwayne Johnson,166000.0,Ike Barinholtz,2016
40000000.0,BZ Entertainment,United States,Todd Phillips,Biography,86234523.0,War Dogs,R,2016-08-19,114.0,7.1,Jonah Hill,188000.0,Stephen Chin,2016
180000000.0,Village Roadshow Pictures,United Kingdom,David Yates,Action,356700357.0,The Legend of Tarzan,PG-13,2016-07-01,110.0,6.2,Alexander Skarsgård,168000.0,Adam Cozad,2016
46000000.0,SharpSword Films,United States,Martin Scorsese,Drama,23834809.0,Silence,R,2017-01-13,161.0,7.2,Andrew Garfield,104000.0,Jay Cocks,2016
140000000.0,Pyramania,United States,Alex Proyas,Action,150680864.0,Gods of Egypt,PG-13,2016-02-26,127.0,5.4,Brenton Thwaites,110000.0,Matt Sazama,2016
25000000.0,The Weinstein Company,United States,John Lee Hancock,Biography,24121245.0,The Founder,PG-13,2017-01-20,115.0,7.2,Michael Keaton,134000.0,Robert Siegel,2016
75000000.0,Columbia Pictures,United States,Ron Howard,Action,220021259.0,Inferno,PG-13,2016-10-28,121.0,6.2,Tom Hanks,165000.0,Dan Brown,2016
90000000.0,Summit Entertainment,United States,Jon M. Chu,Action,334897606.0,Now You See Me 2,PG-13,2016-06-10,129.0,6.5,Jesse Eisenberg,260000.0,Ed Solomon,2016
13000000.0,EuropaCorp,France,John Madden,Drama,9101546.0,Miss Sloane,R,2016-12-09,132.0,7.5,Jessica Chastain,68000.0,Jonathan Perera,2016
175000000.0,Fairview Entertainment,United Kingdom,Jon Favreau,Adventure,966554929.0,The Jungle Book,PG,2016-04-15,106.0,7.4,Neel Sethi,264000.0,Justin Marks,2016
15000000.0,Paramount Pictures,United States,Dan Trachtenberg,Action,110216998.0,10 Cloverfield Lane,PG-13,2016-03-11,103.0,7.2,John Goodman,300000.0,Josh Campbell,2016
30000000.0,Keep Your Head,United States,James Gray,Biography,19263938.0,The Lost City of Z,PG-13,2017-04-21,141.0,6.6,Charlie Hunnam,83000.0,James Gray,2016
200000000.0,Pixar Animation Studios,United States,Andrew Stanton,Animation,1028570942.0,Finding Dory,PG,2016-06-17,97.0,7.3,Ellen DeGeneres,250000.0,Andrew Stanton,2016
12000000.0,The Weinstein Company,United Kingdom,Garth Davis,Biography,140853810.0,Lion,PG-13,2017-01-06,118.0,8.0,Dev Patel,221000.0,Saroo Brierley,2016
4900000.0,New Line Cinema,United States,David F. Sandberg,Drama,148868835.0,Lights Out,PG-13,2016-07-22,81.0,6.3,Teresa Palmer,119000.0,Eric Heisserer,2016
900000.0,Hidden Empire Film Group (HEFG),United States,Deon Taylor,Comedy,9097072.0,Meet the Blacks,R,2016-04-01,94.0,4.8,Mike Epps,36000.0,Deon Taylor,2016
85000000.0,Paramount Pictures,United Kingdom,Robert Zemeckis,Action,119520023.0,Allied,R,2016-11-23,124.0,7.1,Brad Pitt,146000.0,Steven Knight,2016
60000000.0,Paramount Pictures,China,Edward Zwick,Action,162146076.0,Jack Reacher: Never Go Back,PG-13,2016-10-21,118.0,6.1,Tom Cruise,144000.0,Richard Wenk,2016
35000000.0,Universal Pictures,United States,Sharon Maguire,Comedy,211952420.0,Bridget Jones's Baby,R,2016-06-16,123.0,6.5,Renée Zellweger,71000.0,Helen Fielding,2016
38000000.0,New Line Cinema,United States,Christian Ditter,Comedy,112343513.0,How to Be Single,R,2016-02-12,110.0,6.1,Dakota Johnson,83000.0,Abby Kohn,2016
40000000.0,Endgame Entertainment,United Kingdom,Oliver Stone,Biography,37357216.0,Snowden,R,2016-06-16,134.0,7.3,Joseph Gordon-Levitt,143000.0,Kieran Fitzgerald,2016
6000000.0,Human Stew Factory,United States,Ana Lily Amirpour,Action,201890.0,The Bad Batch,R,2017-06-23,118.0,5.3,Suki Waterhouse,28000.0,Ana Lily Amirpour,2016
20000000.0,Worldview Entertainment,United States,John Hillcoat,Action,23177948.0,Triple 9,R,2016-02-26,115.0,6.3,Casey Affleck,69000.0,Matt Cook,2016
110000000.0,Summit Entertainment,United States,Peter Berg,Action,121790373.0,Deepwater Horizon,PG-13,2016-06-30,107.0,7.1,Mark Wahlberg,157000.0,Matthew Michael Carnahan,2016
60000000.0,Flashlight Films,United States,Clint Eastwood,Biography,240797623.0,Sully,PG-13,2016-06-09,96.0,7.4,Tom Hanks,248000.0,Todd Komarnicki,2016
8000000.0,Burk A Project,United States,Luke Scott,Action,8809407.0,Morgan,R,2016-06-02,92.0,5.8,Kate Mara,41000.0,Seth W. Owen,2016
28000000.0,Cross Creek Pictures,United States,Burr Steers,Action,16457494.0,Pride and Prejudice and Zombies,PG-13,2016-02-05,108.0,5.8,Lily James,53000.0,Burr Steers,2016
28000000.0,George Films,United Kingdom,Brad Furman,Biography,21011110.0,The Infiltrator,R,2016-07-13,127.0,7.0,Bryan Cranston,71000.0,Ellen Furman,2016
9000000.0,Gracie Films,United States,Kelly Fremon Craig,Comedy,19370020.0,The Edge of Seventeen,R,2016-11-18,104.0,7.3,Hailee Steinfeld,110000.0,Kelly Fremon Craig,2016
40000000.0,New Regency Productions,United States,Gore Verbinski,Drama,26620002.0,A Cure for Wellness,R,2017-02-17,146.0,6.4,Dane DeHaan,90000.0,Justin Haythe,2016
60000000.0,Millennium Films,United States,Babak Najafi,Action,205754447.0,London Has Fallen,R,2016-03-04,99.0,5.9,Gerard Butler,149000.0,Creighton Rothenberger,2016
25000000.0,Lionsgate,United States,Dan Mazer,Comedy,94073028.0,Dirty Grandpa,R,2016-01-22,102.0,5.9,Robert De Niro,117000.0,John Phillips,2016
22000000.0,Universal Pictures,United States,Ethan Coen,Comedy,63945241.0,"Hail, Caesar!",PG-13,2016-02-05,106.0,6.3,Josh Brolin,127000.0,Joel Coen,2016
38000000.0,Columbia Pictures,United States,J Blakeson,Action,109906372.0,The 5th Wave,PG-13,2016-01-22,112.0,5.2,Chloë Grace Moretz,103000.0,Susannah Grant,2016
125000000.0,DreamWorks Animation,United States,Mike Mitchell,Animation,346864886.0,Trolls,PG,2016-11-04,92.0,6.5,Anna Kendrick,75000.0,Jonathan Aibel,2016
110000000.0,Mandeville Films,United States,Robert Schwentke,Action,179246868.0,Allegiant,PG-13,2016-03-18,120.0,5.7,Shailene Woodley,113000.0,Noah Oppenheim,2016
5000000.0,K5 International,France,Jim Jarmusch,Comedy,9588282.0,Paterson,R,2016-12-28,118.0,7.4,Adam Driver,74000.0,Jim Jarmusch,2016
3000000.0,Astrakan Films,United States,Dan Kwan,Comedy,4935501.0,Swiss Army Man,R,2016-07-01,97.0,7.0,Paul Dano,109000.0,Daniel Scheinert,2016
150000000.0,Legendary East,United States,Yimou Zhang,Action,334933831.0,The Great Wall,PG-13,2017-02-17,103.0,5.9,Matt Damon,128000.0,Carlo Bernard,2016
33000000.0,Twentieth Century Fox,United States,Jake Szymanski,Comedy,77068246.0,Mike and Dave Need Wedding Dates,R,2016-07-08,98.0,6.0,Zac Efron,85000.0,Andrew Jay Cohen,2016
20000000.0,STX Entertainment,United States,Jon Lucas,Comedy,183936074.0,Bad Moms,R,2016-07-29,100.0,6.2,Mila Kunis,117000.0,Jon Lucas,2016
36000000.0,New Line Cinema,United States,David Frankel,Drama,88528280.0,Collateral Beauty,PG-13,2016-12-16,97.0,6.8,Will Smith,95000.0,Allan Loeb,2016
10000000.0,Lakeshore Entertainment,United States,William Brent Bell,Horror,73929392.0,The Boy,PG-13,2016-01-22,97.0,6.0,Lauren Cohan,84000.0,Stacey Menear,2016
24000000.0,BRON Studios,United States,Denzel Washington,Drama,64414761.0,Fences,PG-13,2016-12-25,139.0,7.2,Denzel Washington,101000.0,August Wilson,2016
170000000.0,Walt Disney Pictures,United States,James Bobin,Adventure,299820798.0,Alice Through the Looking Glass,PG,2016-05-27,113.0,6.2,Mia Wasikowska,98000.0,Linda Woolverton,2016
35000000.0,Blue Sky Films,United Kingdom,Louis Leterrier,Action,27979040.0,The Brothers Grimsby,R,2016-03-11,83.0,6.2,Sacha Baron Cohen,96000.0,Sacha Baron Cohen,2016
105000000.0,Blue Sky Studios,United States,Mike Thurmeier,Animation,408754975.0,Ice Age: Collision Course,PG,2016-07-22,94.0,5.7,Ray Romano,60000.0,Michael J. Wilson,2016
45000000.0,CBS Films,Hong Kong,Peter Berg,Action,52185751.0,Patriots Day,R,2017-01-13,133.0,7.4,Mark Wahlberg,96000.0,Peter Berg,2016
40000000.0,Fox 2000 Pictures,United States,Greg Mottola,Action,29918745.0,Keeping Up with the Joneses,PG-13,2016-10-21,105.0,5.9,Zach Galifianakis,60000.0,Michael LeSieur,2016
75000000.0,Universal Pictures,United States,Chris Renaud,Animation,875458631.0,The Secret Life of Pets,PG,2016-07-08,87.0,6.5,Louis C.K.,188000.0,Cinco Paul,2016
20000000.0,Universal Pictures,United States,Akiva Schaffer,Comedy,9680029.0,Popstar: Never Stop Never Stopping,R,2016-06-03,87.0,6.7,Andy Samberg,57000.0,Andy Samberg,2016
7000000.0,A24,United States,Mike Mills,Comedy,7214806.0,20th Century Women,R,2017-01-20,119.0,7.3,Annette Bening,42000.0,Mike Mills,2016
125000000.0,New Regency Productions,United States,Justin Kurzel,Action,240697856.0,Assassin's Creed,PG-13,2016-12-21,115.0,5.7,Michael Fassbender,190000.0,Michael Lesslie,2016
135000000.0,Paramount Pictures,United States,Dave Green,Action,245623848.0,Teenage Mutant Ninja Turtles: Out of the Shadows,PG-13,2016-06-03,112.0,6.0,Megan Fox,87000.0,Josh Appelbaum,2016
10000000.0,Annapurna Pictures,United States,Richard Linklater,Comedy,4644472.0,Everybody Wants Some!!,R,2016-04-07,117.0,6.9,Blake Jenner,53000.0,Richard Linklater,2016
20000000.0,StudioCanal,United Kingdom,James Watkins,Action,14857808.0,The Take,R,2016-11-18,92.0,6.3,Idris Elba,40000.0,Andrew Baldwin,2016
80000000.0,Walt Disney Pictures,United States,Craig Gillespie,Action,52099090.0,The Finest Hours,PG-13,2016-01-29,117.0,6.8,Chris Pine,63000.0,Scott Silver,2016
9000000.0,Greater Productions,United States,David L. Hunt,Biography,2000620.0,Greater,PG,2016-08-26,130.0,7.3,Neal McDonough,5300.0,Brian Reindl,2016
5000000.0,Orion Pictures,United States,Greg McLean,Horror,11084630.0,The Belko Experiment,R,2017-03-17,89.0,6.1,John Gallagher Jr.,46000.0,James Gunn,2016
140000000.0,Walt Disney Pictures,United States,Steven Spielberg,Adventure,195243411.0,The BFG,PG,2016-07-01,117.0,6.4,Mark Rylance,80000.0,Melissa Mathison,2016
50000000.0,Panorama Films,United States,Ben Stiller,Action,56722693.0,Zoolander 2,PG-13,2016-02-12,101.0,4.7,Ben Stiller,66000.0,Justin Theroux,2016
18000000.0,Warner Bros.,United States,Jeff Nichols,Drama,6740647.0,Midnight Special,PG-13,2016-04-21,112.0,6.6,Michael Shannon,77000.0,Jeff Nichols,2016
73000000.0,Columbia Pictures,Finland,Clay Kaytis,Animation,352333929.0,The Angry Birds Movie,PG,2016-05-20,97.0,6.3,Jason Sudeikis,84000.0,Jon Vitti,2016
108000000.0,Appian Way,United States,Ben Affleck,Action,22678555.0,Live by Night,R,2017-01-13,129.0,6.4,Ben Affleck,54000.0,Ben Affleck,2016
19000000.0,Lionsgate,United States,Henry Joost,Action,85251425.0,Nerve,PG-13,2016-07-27,96.0,6.5,Emma Roberts,120000.0,Jessica Sharzer,2016
40000000.0,Summit Entertainment,United States,Dennis Gansel,Action,125729635.0,Mechanic: Resurrection,R,2016-08-26,98.0,5.7,Jason Statham,79000.0,Lewis John Carlino,2016
20000000.0,Heyday Films,United Kingdom,Derek Cianfrance,Drama,25975621.0,The Light Between Oceans,PG-13,2016-06-02,133.0,7.2,Michael Fassbender,54000.0,Derek Cianfrance,2016
38000000.0,Twentieth Century Fox,United States,John Hamburg,Comedy,118102725.0,Why Him?,R,2016-12-23,111.0,6.2,Zoey Deutch,104000.0,John Hamburg,2016
13000000.0,Columbia Pictures,United States,Patricia Riggen,Biography,73983003.0,Miracles from Heaven,PG,2016-03-16,109.0,7.1,Jennifer Garner,23000.0,Christy Beam,2016
15000000.0,Toy Fight Productions,Canada,Nacho Vigalondo,Comedy,4531320.0,Colossal,R,2017-04-21,109.0,6.2,Anne Hathaway,61000.0,Nacho Vigalondo,2016
35000000.0,Universal Pictures,United States,Nicholas Stoller,Comedy,108007109.0,Neighbors 2: Sorority Rising,R,2016-05-20,92.0,5.7,Seth Rogen,116000.0,Andrew Jay Cohen,2016
100000000.0,Hivemind,United States,Timur Bekmambetov,Action,94061311.0,Ben-Hur,PG-13,2016-08-19,123.0,5.7,Jack Huston,43000.0,Lew Wallace,2016
50000000.0,Route One Entertainment,United States,Gary Ross,Action,25035950.0,Free State of Jones,R,2016-06-24,139.0,6.9,Matthew McConaughey,55000.0,Gary Ross,2016
9000000.0,Fox Searchlight Pictures,United States,Pablo Larraín,Biography,29777777.0,Jackie,R,2016-12-02,100.0,6.7,Natalie Portman,75000.0,Noah Oppenheim,2016
20000000.0,Black Bear Pictures,United States,Stephen Gaghan,Crime,14880939.0,Gold,R,2017-01-27,120.0,6.7,Matthew McConaughey,60000.0,Patrick Massett,2016
65000000.0,Walt Disney Pictures,United States,David Lowery,Action,143695338.0,Pete's Dragon,PG,2016-08-12,102.0,6.7,Bryce Dallas Howard,55000.0,David Lowery,2016
15000000.0,Artists First,United States,Peter Atencio,Action,20651333.0,Keanu,R,2016-04-29,100.0,6.3,Keegan-Michael Key,47000.0,Jordan Peele,2016
70000000.0,RatPac-Dune Entertainment,United States,Nicholas Stoller,Animation,183388953.0,Storks,PG,2016-06-23,87.0,6.8,Andy Samberg,58000.0,Nicholas Stoller,2016
43000000.0,Participant,United Kingdom,J.A. Bayona,Adventure,47309313.0,A Monster Calls,PG-13,2017-01-06,108.0,7.5,Lewis MacDougall,83000.0,Patrick Ness,2016
60000000.0,Focus Features,United States,Travis Knight,Animation,76249438.0,Kubo and the Two Strings,PG,2016-08-19,101.0,7.8,Charlize Theron,121000.0,Marc Haimes,2016
30000000.0,Gravier Productions,United States,Woody Allen,Comedy,43763247.0,Café Society,PG-13,2016-08-05,96.0,6.6,Jesse Eisenberg,73000.0,Woody Allen,2016
5000000.0,Lionsgate,Canada,Adam Wingard,Horror,45173154.0,Blair Witch,R,2016-06-16,89.0,5.0,James Allen McCune,43000.0,Simon Barrett,2016
20000000.0,Gramercy Pictures (I),Hong Kong,Kevin Munroe,Animation,13385737.0,Ratchet & Clank,PG,2016-04-29,94.0,5.6,James Arnold Taylor,10000.0,T.J. Fixman,2016
20000000.0,LD Entertainment,United States,Kevin Reynolds,Action,46771565.0,Risen,PG-13,2016-02-19,107.0,6.3,Joseph Fiennes,26000.0,Kevin Reynolds,2016
25000000.0,New Regency Productions,United States,Warren Beatty,Comedy,3885342.0,Rules Don't Apply,PG-13,2016-11-23,127.0,5.7,Lily Collins,10000.0,Warren Beatty,2016
45000000.0,DreamWorks,United States,Josh Gordon,Comedy,114501299.0,Office Christmas Party,R,2016-12-09,105.0,5.9,Jason Bateman,72000.0,Jon Lucas,2016
29000000.0,Pathé,United Kingdom,Stephen Frears,Biography,49052787.0,Florence Foster Jenkins,PG-13,2016-08-12,111.0,6.8,Meryl Streep,52000.0,Nicholas Martin,2016
3500000.0,Warner Bros. Animation,United States,Sam Liu,Animation,4462034.0,Batman: The Killing Joke,R,2016-07-25,76.0,6.4,Kevin Conroy,52000.0,Brian Azzarello,2016
30000000.0,Quad Productions,France,Directors,Animation,106127278.0,Leap!,PG,2017-08-25,89.0,6.8,Elle Fanning,21000.0,Eric Summer,2016
30000000.0,X-Filme Creative Pool,United Kingdom,Tom Tykwer,Comedy,9169507.0,A Hologram for the King,R,2016-04-28,98.0,6.1,Tom Hanks,42000.0,Dave Eggers,2016
9000000.0,Universal Pictures,United States,Mike Flanagan,Drama,81705746.0,Ouija: Origin of Evil,PG-13,2016-10-21,99.0,6.1,Elizabeth Reaser,56000.0,Mike Flanagan,2016
30000000.0,2DUX²,United States,Marc Forster,Drama,678150.0,All I See Is You,R,2017-10-27,109.0,5.4,Blake Lively,11000.0,Sean Conway,2016
10000000.0,AI-Film,United States,Jason Zada,Horror,39712000.0,The Forest,PG-13,2016-01-08,93.0,4.8,Natalie Dormer,41000.0,Nick Antosca,2016
27000000.0,TriStar Pictures,United States,Jodie Foster,Crime,93282604.0,Money Monster,R,2016-05-13,98.0,6.5,George Clooney,96000.0,Jamie Linden,2016
125000000.0,Paramount Pictures,Canada,Chris Wedge,Animation,64493915.0,Monster Trucks,PG,2017-01-13,104.0,5.7,Lucas Till,16000.0,Derek Connolly,2016
3800000.0,Sycamore Pictures,United States,John Krasinski,Comedy,1138609.0,The Hollars,PG-13,2016-08-26,88.0,6.6,Sharlto Copley,12000.0,Jim Strouse,2016
5000000.0,Fermion Films,United States,Michael Tiddes,Comedy,22227514.0,Fifty Shades of Black,R,2016-01-29,92.0,3.5,Marlon Wayans,20000.0,Marlon Wayans,2016
18000000.0,Gold Circle Films,United States,Kirk Jones,Comedy,90632641.0,My Big Fat Greek Wedding 2,PG-13,2016-03-25,94.0,6.0,Nia Vardalos,29000.0,Nia Vardalos,2016
40000000.0,Bona Film Group,United Kingdom,Ang Lee,Action,30930984.0,Billy Lynn's Long Halftime Walk,R,2016-11-18,113.0,6.2,Joe Alwyn,22000.0,Ben Fountain,2016
6000000.0,CG Cinéma,France,Olivier Assayas,Drama,2840408.0,Personal Shopper,R,2017-03-10,105.0,6.1,Kristen Stewart,37000.0,Olivier Assayas,2016
3000000.0,Westerly Films,Ireland,Whit Stillman,Comedy,21401949.0,Love & Friendship,PG,2016-06-03,90.0,6.4,Kate Beckinsale,24000.0,Whit Stillman,2016
6000000.0,Verdi Productions,United States,Ben Younger,Biography,6698679.0,Bleed for This,R,2016-11-18,117.0,6.8,Miles Teller,26000.0,Ben Younger,2016
35000000.0,Broadway Video,United States,Glenn Ficarra,Biography,24972139.0,Whiskey Tango Foxtrot,R,2016-03-04,112.0,6.6,Tina Fey,51000.0,Robert Carlock,2016
9000000.0,Raindog Films,United Kingdom,Jeff Nichols,Biography,12957265.0,Loving,PG-13,2016-11-04,123.0,7.0,Ruth Negga,33000.0,Jeff Nichols,2016
8000000.0,Cinelou Films,United States,Bruce Beresford,Comedy,685780.0,Mr. Church,PG-13,2016-11-11,104.0,7.7,Eddie Murphy,27000.0,Susan McMartin,2016
